-0.00045021,0.022011,0.01468,-0.0017573,-0.0082968,-0.0063829
-0.012698,-0.0099052,-0.013189,-0.015011,-0.015629,0.010531
-0.00041786,-0.0018717,-0.015778,-0.010414,0.00039083,0.010166
-0.0018451,-0.0014637,-0.0030732,-0.0044856,0.0047205,0.0036128
-0.0078237,0.0016118,0.017096,0.0087826,0.012439,0.0011085
0.0018685,-0.0017084,0.023757,0.011526,0.024007,0.0071305
0.0031564,-0.002284,0.025511,0.0058823,0.015756,0.003045
0.0049952,0.018747,0.030237,0.017549,0.016331,0.0021694
-0.0013259,0.010718,-0.0057029,-0.007206,-0.0023907,-0.0063674
-0.0050628,-0.0018386,-0.0094501,-0.01605,-0.0038101,0.0067512
0.002709,0.011209,-0.0069563,-0.011301,-0.0016811,-0.0076813
-0.0074276,0.0033219,0.021199,-0.00061438,-0.013623,-0.0019098
-0.0038504,0.0050785,0.03122,0.017849,-0.00012336,-0.0014403
0.00025562,0.0081365,0.033329,0.027729,0.0025389,0.006052
-0.0070338,0.00029521,0.02873,0.023303,0.012296,-0.014456
-0.024282,-0.00067438,0.019675,0.021592,0.0086952,-0.011332
-0.0039662,0.0027138,-0.0015274,-0.00069235,0.0048211,-0.0045885
-0.0086481,0.00054936,-0.0098855,-0.0022013,0.0037382,0.0042753
0.0032377,0.0058548,-0.0037074,-0.010759,-0.0054048,0.007106
0.016238,0.004786,-0.0093143,-0.022743,-0.0088761,-0.0030486
0.00659,0.0047114,-0.0057621,-0.0088723,-0.00040376,-0.0030009
-6.4712e-05,-0.018494,-0.012471,0.0036774,0.0054918,-0.00025718
-0.014642,-0.011774,-0.015357,0.0038351,0.0072068,-0.0047725
-0.0074212,-0.013042,-0.020212,-0.013941,0.0017156,0.0085806
-0.0063888,0.0043174,0.014534,-0.0030852,0.0059873,-0.0021548
-0.0022487,0.0023562,0.0036178,0.002887,-0.0012694,-0.01219
0.0061561,0.0061851,-0.0095378,-0.015376,-0.0020198,0.0070846
0.0029581,-0.0035223,-0.013163,-0.01552,-0.0059572,-0.0071488
0.0051136,0.0011863,-0.0010783,-0.0050259,-0.0010586,-0.0060734
0.00046092,-0.0098965,-0.0069872,-0.0069339,-0.0014716,-0.0054431
-0.010719,-0.013945,-0.0060121,0.00010032,-0.0099795,-0.0092363
-0.00064436,-0.0023771,-0.012535,-0.01924,-0.0066315,-0.0033922
0.004206,0.0011304,0.0065191,0.0018732,0.0078842,0.0062679
-0.0021565,0.01053,-0.001868,0.00044681,0.013351,0.016687
-0.0013255,0.0046642,-0.0025597,-0.01079,0.00070866,0.020885
0.0036635,-0.014051,-0.0094842,-0.0099066,-0.0045796,0.015247
0.012772,-0.011976,-0.017394,-0.014257,-0.0053921,-0.0027909
0.0042596,-0.0080724,-0.011717,-0.014208,-0.011955,0.0038137
0.0042221,-0.0038068,-0.0024628,-0.0037741,-0.017674,-0.00065873
-0.0015104,-0.0072619,-0.007505,-0.012875,-0.012502,0.0064344
0.015209,0.01251,0.014272,0.016,0.002785,0.0094984
-0.0071794,0.012345,0.02575,0.0058953,0.0034337,0.012231
0.015787,0.015385,0.00022169,-0.0099958,0.0055484,0.014346
0.020145,-0.010995,-0.010378,-0.010219,-0.01123,0.0081759
0.0075281,-0.0028176,-0.012373,-0.010655,-0.0066296,-0.0027757
0.00062785,-0.0013243,-0.011302,-0.0027752,-0.0011713,6.1644e-05
-0.0043206,-0.0047545,-0.016137,-0.012214,-0.0088857,0.0047657
-0.01593,-0.024657,-0.015081,-0.0073396,0.005942,0.01152
0.02437,0.02697,0.032433,0.013731,-0.013761,-0.0023556
-0.0048185,0.0056691,0.030332,0.013738,-0.014664,-0.0043859
-0.0028861,-0.0086207,0.016141,0.0027441,-0.0043387,-0.0087568
0.011775,-0.01174,-0.015966,-0.0038863,-0.0047476,-0.012896
0.0069067,0.00060745,-0.010395,-0.02066,-0.0061105,-0.011719
-0.0056929,0.00077992,-0.0028388,-0.0072651,-0.0020697,-0.016651
-0.0083905,-0.0034529,-0.0096702,-0.0049128,-0.0094973,-0.01498
-0.013362,-0.01338,-0.0078232,0.0002087,-0.0092385,-0.006573
0.0036227,-0.0045693,-0.013689,-0.019331,-0.0057104,-0.0059808
-0.0040661,-0.016167,-0.0094722,0.012065,-0.012526,-0.010454
-0.0067649,-0.012936,-0.0073188,0.030966,0.015547,-0.01228
0.0010551,-0.0069084,-0.011523,0.018172,0.015802,-0.013614
0.0069527,0.020552,-0.015273,0.00054978,0.013083,0.0015571
