-0.0044764,-0.016618,-0.010852,-0.0071217,-0.00766,-7.8388e-05,-0.007695,-0.016154,-0.007067
0.00094133,-0.018041,-0.018322,-0.0056576,-0.0044773,-0.0073046,-0.020888,-0.026224,-0.0086253
0.012814,-0.0094047,-0.0064009,-0.0045302,0.021743,0.021432,-0.0041863,-0.011467,0.0031728
-0.0036016,-0.0024069,-0.015932,-0.011093,0.0070059,-0.0016159,-0.0090077,-0.00061403,0.0083396
-0.0027619,0.0060784,-0.014697,0.0047877,0.0050977,-0.0036077,-0.013985,0.008882,0.0036947
0.014595,0.010293,0.013562,0.0034761,-0.0043179,-0.0030413,0.013957,0.0056381,0.014191
-0.00061753,0.0017593,0.0052722,-0.013444,-0.0066901,-0.012395,0.015509,0.021121,0.0027076
0.0047969,-0.00050084,-0.0015343,-0.009226,-0.0058935,-0.008476,-0.0026893,-0.0014425,0.0045737
-0.007067,-0.016154,-0.007695,-7.8388e-05,-0.0022629,-0.0071217,-0.010852,-0.016618,-0.0044764
-0.0086253,-0.026224,-0.020888,-0.0073046,0.00021226,-0.0056576,-0.018322,-0.018041,0.00094133
0.01353,-0.0024459,-0.017859,-0.010624,0.0092403,0.02941,-0.00056981,-0.010677,0.0024226
0.0019038,-0.0036289,-0.0091725,-0.0073183,-0.0060998,-0.0064721,-0.00233,-0.0089368,-0.0098538
-0.0022291,0.00362,-0.0048933,0.014661,-0.0020356,-0.002581,-0.012975,-0.0040806,-0.0058302
-0.0018079,3.4034e-05,0.0028976,0.018424,-0.0048324,0.0062314,0.018428,0.0085711,0.007834
0.00021224,-0.0025362,0.0017408,0.018516,0.016282,-0.0014878,0.017948,0.048107,0.010663
0.0020627,-0.0093002,-0.0051269,-0.0018796,0.0050977,-0.0032371,-0.0062967,0.0085874,0.0028464
-0.0055976,-0.010029,-0.0032174,0.013644,0.0020151,-0.0065069,-0.0069638,-0.015312,-0.012649
-0.0054101,-0.021276,-0.0064593,0.0089331,0.00573,-0.010403,-0.01065,-0.0088905,-0.0097145
0.0010607,-0.0023662,-0.016375,-0.025316,-0.0082276,0.0020177,-0.0071174,-0.01508,-0.02029
0.0048074,-0.0031515,-0.012528,-0.014433,0.00034418,0.0099852,0.0044606,-0.002449,-0.01328
-0.0017144,-0.0053385,0.0023862,0.029298,0.0099901,0.005032,-0.012471,-0.0060237,-0.0081352
0.0013191,0.00058443,-0.0034419,0.022305,0.00017806,0.0040121,-0.027749,-0.014924,-0.0071892
0.0031378,-7.7711e-05,-0.0036262,0.0079244,0.008582,0.0048576,-0.016589,0.013539,0.01584
-0.0005675,-0.013704,-0.0007489,0.0002125,0.0090796,-0.0086497,-0.010633,0.025886,0.032462
-0.0056878,-0.021052,0.0029617,0.0028866,-0.0016639,-0.016994,-0.00051199,0.0040983,0.025111
0.007359,-0.020606,-0.0079031,0.0094656,0.0017146,-0.012028,-0.00018272,0.00051136,0.022357
-0.0007404,-0.007882,-0.016818,-0.025232,-0.0086657,0.0043563,-0.00075386,-0.0081309,-0.011342
0.0023874,-0.012567,-0.0059786,-0.0062356,0.0079132,0.02843,0.0057411,-0.011311,-0.017299
-0.01195,-0.027211,-0.0073023,0.0084395,0.010083,0.031981,-0.00033653,-0.0045447,-0.020075
-0.020188,-0.01307,-0.0062109,0.0061926,0.0065418,0.022296,-0.029076,-0.018997,-0.01437
-0.012904,-0.0095013,-0.01423,-0.012034,0.00058859,0.010669,-0.027689,-0.0029302,-0.010602
-0.015745,-0.0064444,-0.0064947,-0.0035238,-0.0037801,-0.015451,-0.024651,0.017986,0.030768
-0.00081881,0.012732,0.004065,0.0012901,-0.0028997,-0.03109,-0.016681,0.014228,0.038366
0.0022516,0.011263,-0.0014118,-0.0011929,0.0034861,-0.03382,-0.009345,-0.0055116,0.016411
0.010634,-0.012651,0.0088238,-0.016814,-0.012795,-0.0063852,0.018185,0.010857,0.011951
0.0062411,-0.014295,0.017887,-0.0066635,0.00051313,0.022537,0.0341,0.018191,0.018529
-0.0012774,0.001612,0.022724,0.0091154,0.0012471,0.028439,0.03087,0.015269,0.0078656
-0.012874,0.0066025,0.020662,-0.011065,0.0013509,0.033012,0.00083174,0.005933,0.0068661
-1.677e-05,-0.00085546,-0.0014437,-0.016138,0.0033874,0.011306,-0.033822,0.0033585,0.011079
0.0056272,-0.0033198,-0.03218,-0.01188,0.00083419,0.0026977,-0.049943,-0.025528,0.026472
0.0088187,0.0031399,-0.02918,0.0044443,0.0086091,-0.0038803,-0.027296,-0.022186,0.013375
0.0097988,0.021773,-0.015053,-0.0062291,0.012617,-0.02535,-0.0065163,-0.0094719,0.0071756
0.0047284,-0.018883,-0.015833,0.0086253,-0.0045221,-0.017856,0.0010681,-0.00055084,-0.016056
0.0025709,-0.0097939,0.011813,0.026494,0.008252,-0.0037172,0.0017329,0.0033153,-0.00056759
-0.0028697,0.0040962,-0.0088055,0.0088251,0.0027258,0.012256,0.007043,0.0071233,0.0028082
-0.017017,-0.0097396,-0.0019526,-0.0002421,0.0084896,0.045019,0.00091782,0.0069604,-0.0042948
-0.011676,-0.007747,0.0074235,0.01264,0.020692,0.024316,-0.02454,0.00089873,-0.0092344
0.030425,0.033017,-0.011894,-0.0071442,0.01891,0.024852,-0.010917,0.0028098,0.0020097
0.022985,0.029987,-0.01539,0.0036394,0.014922,0.0038222,0.0098822,0.010857,-0.008855
0.011081,0.026388,0.0024654,0.0038532,0.009956,0.013423,0.031823,0.019539,-0.019089
-0.0061708,-0.013248,0.0036951,0.037752,0.0027409,-0.018417,-0.01011,-0.0096853,-0.0088282
-0.0017359,-0.012676,0.0021987,0.0061923,0.0098679,-6.0499e-05,-0.0039579,-0.0035018,-0.00077161
0.0052189,-0.017793,-0.025499,-0.018625,0.0017702,0.0056523,0.0084574,0.011102,0.0050439
-0.01674,-0.015192,-0.0047227,0.030141,0.014664,0.025238,-0.0097578,0.0045717,-0.0026143
-0.0088878,-0.00080599,0.020766,0.025657,0.011148,0.0087556,-0.014625,0.0088878,0.00074513
0.0044118,0.017354,-0.0024636,-0.014571,0.0011297,0.013409,-0.0037528,0.001606,-0.011609
0.0030386,0.014866,-0.0093042,-0.010233,0.0058082,0.0034816,0.016553,0.0044214,-0.019295
-0.00065263,0.015238,0.0081966,0.0010178,0.00029037,0.004004,0.0090718,-0.0032432,-0.014512
-0.0061053,-0.0060239,0.0058455,0.054597,0.0053667,-0.024131,-0.015414,-0.014015,-0.0090916
0.0078374,0.00041504,-0.000379,0.0088449,0.004694,0.00091479,-0.013091,0.0025659,0.010952
0.0019996,-0.0083747,-0.019973,-0.010603,-0.0028022,-0.012338,0.0044679,0.0072045,0.0082177
-0.013402,-0.0040129,0.0082521,0.01102,0.0020222,0.00028866,-0.0039338,0.012204,0.0043788
0.0038516,0.045574,0.064391,0.0071476,-0.0069358,0.00056962,-0.0062601,0.011028,-0.00057053
0.0052104,0.031707,0.023261,-0.01025,-0.0084042,0.0015005,-0.0048649,-0.010877,-0.014082
0.0076939,0.0036697,-0.0060285,-0.0081082,-0.0029058,0.0049066,0.010405,-0.00011916,-0.00043401
0.0036465,0.013013,-0.0060369,-0.0054754,-0.006175,-0.00092038,-0.0042143,-0.0034442,-0.0087872
0.00078357,-0.0009614,-0.0063764,0.029713,0.014141,-0.011117,-0.004131,-0.0047949,-0.0053145
0.0048315,-0.00616,-0.014486,-0.010689,-0.00011135,-0.0076263,0.0045499,0.0093281,-0.0015123
-0.003846,-0.0041666,-0.0030983,-0.017785,-0.014466,-0.0080287,0.015157,-0.0072611,0.0024271
-0.012554,-0.0044449,-0.0053296,-0.0067547,-0.0084096,-0.018008,-0.013058,-0.01892,-0.014274
-0.018812,0.015315,0.023264,-0.022105,-0.029404,-0.032742,-0.017836,-0.024785,-0.022117
-0.0028843,0.0042684,-0.0074252,-0.022544,-0.010478,-0.014554,-0.021416,-0.013213,-0.015803
0.011544,-0.0060668,-0.0096009,-0.0048112,-0.0051928,-0.010604,-0.004717,-0.0026551,0.0092487
0.017054,0.0037993,-0.0041723,-0.0063723,0.0030469,-0.0030674,-0.0067661,-0.0082071,0.0085806
-0.0053145,-0.0047949,-0.004131,-0.011117,0.014642,0.029713,-0.0063764,-0.0009614,0.00078357
-0.0015123,0.0093281,0.0045499,-0.0076263,0.00084719,-0.010689,-0.014486,-0.00616,0.0048315
0.0024271,-0.0072611,0.015157,-0.0080287,-0.0045819,-0.017785,-0.0030983,-0.0041666,-0.003846
-0.014274,-0.01892,-0.013058,-0.018008,-0.006478,-0.0067547,-0.0053296,-0.0044449,-0.012554
-0.022117,-0.024785,-0.017836,-0.032742,-0.023878,-0.022105,0.023264,0.015315,-0.018812
-0.015803,-0.013213,-0.021416,-0.014554,-0.0049982,-0.022544,-0.0074252,0.0042684,-0.0028843
0.0092487,-0.0026551,-0.004717,-0.010604,-0.00042771,-0.0048112,-0.0096009,-0.0060668,0.011544
0.0085806,-0.0082071,-0.0067661,-0.0030674,0.0003776,-0.0063723,-0.0041723,0.0037993,0.017054
-0.0090916,-0.014015,-0.015414,-0.024131,0.010685,0.054597,0.0058455,-0.0060239,-0.0061053
0.010952,0.0025659,-0.013091,0.00091479,0.010006,0.0088449,-0.000379,0.00041504,0.0078374
0.0082177,0.0072045,0.0044679,-0.012338,0.00091369,-0.010603,-0.019973,-0.0083747,0.0019996
0.0043788,0.012204,-0.0039338,0.00028866,0.0039613,0.01102,0.0082521,-0.0040129,-0.013402
-0.00057053,0.011028,-0.0062601,0.00056962,-0.0024419,0.0071476,0.064391,0.045574,0.0038516
-0.014082,-0.010877,-0.0048649,0.0015005,-0.0025001,-0.01025,0.023261,0.031707,0.0052104
-0.00043401,-0.00011916,0.010405,0.0049066,0.0029097,-0.0081082,-0.0060285,0.0036697,0.0076939
-0.0087872,-0.0034442,-0.0042143,-0.00092038,-0.0022431,-0.0054754,-0.0060369,0.013013,0.0036465
-0.0088282,-0.0096853,-0.01011,-0.018417,-0.0010515,0.037752,0.0036951,-0.013248,-0.0061708
-0.00077161,-0.0035018,-0.0039579,-6.0499e-05,-0.0027004,0.0061923,0.0021987,-0.012676,-0.0017359
0.0050439,0.011102,0.0084574,0.0056523,-0.0042261,-0.018625,-0.025499,-0.017793,0.0052189
-0.0026143,0.0045717,-0.0097578,0.025238,0.0012808,0.030141,-0.0047227,-0.015192,-0.01674
0.00074513,0.0088878,-0.014625,0.0087556,0.0078687,0.025657,0.020766,-0.00080599,-0.0088878
-0.011609,0.001606,-0.0037528,0.013409,0.0078159,-0.014571,-0.0024636,0.017354,0.0044118
-0.019295,0.0044214,0.016553,0.0034816,0.007243,-0.010233,-0.0093042,0.014866,0.0030386
-0.014512,-0.0032432,0.0090718,0.004004,0.0077456,0.0010178,0.0081966,0.015238,-0.00065263
-0.016056,-0.00055084,0.0010681,-0.017856,-0.0052965,0.0086253,-0.015833,-0.018883,0.0047284
-0.00056759,0.0033153,0.0017329,-0.0037172,-0.0012046,0.026494,0.011813,-0.0097939,0.0025709
0.0028082,0.0071233,0.007043,0.012256,-0.003605,0.0088251,-0.0088055,0.0040962,-0.0028697
-0.0042948,0.0069604,0.00091782,0.045019,-0.0066564,-0.0002421,-0.0019526,-0.0097396,-0.017017
-0.0092344,0.00089873,-0.02454,0.024316,0.0091147,0.01264,0.0074235,-0.007747,-0.011676
0.0020097,0.0028098,-0.010917,0.024852,0.018217,-0.0071442,-0.011894,0.033017,0.030425
-0.008855,0.010857,0.0098822,0.0038222,0.0098118,0.0036394,-0.01539,0.029987,0.022985
-0.019089,0.019539,0.031823,0.013423,0.0067062,0.0038532,0.0024654,0.026388,0.011081
0.015658,-0.0022661,0.015871,-0.007385,-0.014846,-0.007385,0.015871,-0.0022661,0.015658
0.01345,0.0050726,0.037336,0.017619,-0.0024478,0.017619,0.037336,0.0050726,0.01345
0.0076602,0.01237,0.024664,0.01752,-0.0049757,0.01752,0.024664,0.01237,0.0076602
-0.0007215,0.016847,0.019604,0.024896,-0.0030255,0.024896,0.019604,0.016847,-0.0007215
0.01189,0.0048919,-0.01386,0.016355,0.0044263,0.016355,-0.01386,0.0048919,0.01189
0.022809,0.0022413,-0.036043,0.015518,0.0077205,0.015518,-0.036043,0.0022413,0.022809
0.017114,0.015907,-0.013534,0.01234,0.0040363,0.01234,-0.013534,0.015907,0.017114
0.025502,0.030236,0.0063784,-0.0084369,-0.00015387,-0.0084369,0.0063784,0.030236,0.025502
-0.004112,-0.018611,-0.0059097,0.015038,-0.011411,-0.039946,-0.011895,-0.004544,-0.017282
-0.0046639,-0.0092375,0.026844,0.034042,0.0042182,-0.0049835,0.0020538,-0.0029556,9.9528e-07
-0.01443,0.0048535,0.0014909,0.024286,0.0041043,0.029401,0.0031541,-0.01334,-0.0039057
-0.023757,-0.022197,-0.010678,0.024795,0.0060012,0.043418,0.0029119,0.00086188,-0.017889
-0.013926,-0.00055747,-0.012866,0.021556,0.011539,0.012872,-0.029872,-0.0020254,-0.015335
0.054187,0.035801,-0.026968,-0.015038,0.0059727,0.019618,-0.018102,-0.0055922,-0.011348
0.055033,0.031448,-0.024982,-0.024445,-0.00020157,0.0027656,0.0048676,0.013322,-0.0048528
0.038823,0.019435,-0.0052255,-0.023621,0.0018307,0.021053,0.025208,0.013477,-0.018799
-0.015755,-0.021736,0.0029129,0.048591,-0.00073275,-0.039832,-0.024239,-0.0074075,0.00047108
-0.014329,-0.0095918,0.010274,0.025763,0.0051625,-0.010613,-0.012255,-0.0016389,0.0068832
-0.0024595,-0.014973,-0.025103,-0.0034678,0.010044,0.035318,0.01421,0.0049553,0.0088057
-0.01926,-0.024445,-0.015424,0.037077,0.015049,0.044868,-0.0080335,0.0041475,0.0043386
0.0043796,0.026411,0.014935,0.029375,0.0056126,0.012908,-0.015745,0.004769,-0.00042815
0.04054,0.045216,-0.0070558,-0.017909,-0.0020869,0.0083548,-0.004657,-0.0065853,-0.00614
0.033783,0.011755,-0.01519,-0.025873,0.002666,-0.0045811,0.01214,-0.013825,-0.020872
0.016581,0.0055572,-0.0057502,-0.013854,0.00021772,0.010366,0.0024256,-0.01601,-0.012275
-0.0070547,-0.018649,-0.0045917,0.054729,0.012771,-0.032757,-0.031827,-0.01381,0.0059784
-0.0026258,-0.0086544,0.00014942,0.0043218,0.0068729,-0.0058321,-0.019666,0.00078834,0.009731
0.0025394,-0.008022,-0.028434,-0.013076,0.0072313,0.0080935,-0.0010816,0.010345,0.0098511
-0.0018515,0.0063764,0.032884,0.022723,0.0039937,0.01609,-0.0019505,0.0085,0.005682
0.01356,0.078657,0.067469,0.0044093,-0.0008746,0.009798,-0.0035503,0.0066112,-0.004034
0.0055875,0.028941,0.016622,-0.013106,-0.010518,-0.005964,-0.0086067,-0.01808,-0.01143
-0.0049431,-0.01053,-0.01242,-0.010499,-0.0027317,0.0099771,0.0015691,-0.011407,-0.0065159
-0.0051583,-0.0021756,-0.017042,-0.018404,0.00071808,0.0072883,-0.008,-0.021128,-0.014082
0.01279,-0.0095552,-0.0035561,0.039238,0.024768,-0.0077586,-0.014218,-0.010599,0.013529
0.021129,-0.0052335,-0.020537,-0.0071187,0.0038077,-0.015024,-0.01177,-0.00098616,0.00039263
0.0045983,0.00070003,-0.013812,-0.021964,-0.0035519,0.00094282,-0.0035896,-0.0046675,0.0082373
0.0010792,0.0016086,0.011417,-0.0054175,-0.010957,-0.0042871,0.0041897,-0.0075127,0.0022726
-0.0028897,0.030793,0.031523,-0.024661,-0.030653,-0.034441,-0.0052698,-0.019025,-0.011696
-0.0037493,0.0080174,-0.0092979,-0.025356,-0.018485,-0.017262,-0.019127,-0.010957,-0.0075
0.0035915,-0.019925,-0.019999,-0.012769,-0.013762,-0.012685,-0.015181,-0.018732,0.00051262
0.012041,-0.011732,-0.020774,-0.013342,-0.0051184,-0.0099151,-0.022058,-0.028394,-0.00089697
0.013529,-0.010599,-0.014218,-0.0077586,0.027221,0.039238,-0.0035561,-0.0095552,0.01279
0.00039263,-0.00098616,-0.01177,-0.015024,0.0089123,-0.0071187,-0.020537,-0.0052335,0.021129
0.0082373,-0.0046675,-0.0035896,0.00094282,0.0039432,-0.021964,-0.013812,0.00070003,0.0045983
0.0022726,-0.0075127,0.0041897,-0.0042871,-0.01182,-0.0054175,0.011417,0.0016086,0.0010792
-0.011696,-0.019025,-0.0052698,-0.034441,-0.021765,-0.024661,0.031523,0.030793,-0.0028897
-0.0075,-0.010957,-0.019127,-0.017262,-0.0073312,-0.025356,-0.0092979,0.0080174,-0.0037493
0.00051262,-0.018732,-0.015181,-0.012685,-0.00062099,-0.012769,-0.019999,-0.019925,0.0035915
-0.00089697,-0.028394,-0.022058,-0.0099151,-0.0028981,-0.013342,-0.020774,-0.011732,0.012041
0.0059784,-0.01381,-0.031827,-0.032757,0.0138,0.054729,-0.0045917,-0.018649,-0.0070547
0.009731,0.00078834,-0.019666,-0.0058321,0.0039935,0.0043218,0.00014942,-0.0086544,-0.0026258
0.0098511,0.010345,-0.0010816,0.0080935,0.0019131,-0.013076,-0.028434,-0.008022,0.0025394
0.005682,0.0085,-0.0019505,0.01609,0.0031836,0.022723,0.032884,0.0063764,-0.0018515
-0.004034,0.0066112,-0.0035503,0.009798,0.011066,0.0044093,0.067469,0.078657,0.01356
-0.01143,-0.01808,-0.0086067,-0.005964,-0.00017306,-0.013106,0.016622,0.028941,0.0055875
-0.0065159,-0.011407,0.0015691,0.0099771,0.003884,-0.010499,-0.01242,-0.01053,-0.0049431
-0.014082,-0.021128,-0.008,0.0072883,0.0016029,-0.018404,-0.017042,-0.0021756,-0.0051583
0.00047108,-0.0074075,-0.024239,-0.039832,-0.0018875,0.048591,0.0029129,-0.021736,-0.015755
0.0068832,-0.0016389,-0.012255,-0.010613,0.0007696,0.025763,0.010274,-0.0095918,-0.014329
0.0088057,0.0049553,0.01421,0.035318,0.005901,-0.0034678,-0.025103,-0.014973,-0.0024595
0.0043386,0.0041475,-0.0080335,0.044868,0.0051191,0.037077,-0.015424,-0.024445,-0.01926
-0.00042815,0.004769,-0.015745,0.012908,0.017138,0.029375,0.014935,0.026411,0.0043796
-0.00614,-0.0065853,-0.004657,0.0083548,0.016842,-0.017909,-0.0070558,0.045216,0.04054
-0.020872,-0.013825,0.01214,-0.0045811,0.0077332,-0.025873,-0.01519,0.011755,0.033783
-0.012275,-0.01601,0.0024256,0.010366,0.0049222,-0.013854,-0.0057502,0.0055572,0.016581
-0.017282,-0.004544,-0.011895,-0.039946,-0.011008,0.015038,-0.0059097,-0.018611,-0.004112
9.9528e-07,-0.0029556,0.0020538,-0.0049835,0.0060323,0.034042,0.026844,-0.0092375,-0.0046639
-0.0039057,-0.01334,0.0031541,0.029401,0.0050514,0.024286,0.0014909,0.0048535,-0.01443
-0.017889,0.00086188,0.0029119,0.043418,0.0017512,0.024795,-0.010678,-0.022197,-0.023757
-0.015335,-0.0020254,-0.029872,0.012872,0.012375,0.021556,-0.012866,-0.00055747,-0.013926
-0.011348,-0.0055922,-0.018102,0.019618,0.013612,-0.015038,-0.026968,0.035801,0.054187
-0.0048528,0.013322,0.0048676,0.0027656,0.0020011,-0.024445,-0.024982,0.031448,0.055033
-0.018799,0.013477,0.025208,0.021053,0.0029092,-0.023621,-0.0052255,0.019435,0.038823
0.0027827,-0.015778,-0.01196,0.0050686,0.0076277,0.0073859,0.0014649,-0.0078107,0.0029038
-0.0015683,-0.010579,-0.0092501,0.0011776,0.0046235,0.0033992,0.0076786,-0.0014042,0.0042519
-0.0009921,-0.0036916,-0.0082349,0.012959,0.0069533,0.011678,0.0057817,0.0043713,-0.0033023
-0.014598,-0.0077176,-0.0041896,0.036803,0.005871,0.020361,0.0020391,-0.0068985,-0.018978
-0.0091276,0.022058,0.012738,0.027899,0.0076889,0.0027492,0.0017436,0.00764,-0.012036
0.013146,0.024257,-0.0058859,0.00046508,0.0032776,-0.0077357,-0.020328,-0.0029991,0.0050159
0.016984,0.012509,-0.0061878,-0.010596,0.0022426,-0.0057909,-0.017352,-0.0095911,0.004558
0.0039251,0.014474,0.011946,0.0033955,0.01161,-0.00010849,-0.017183,-0.020668,-0.0053341
-0.0066602,-0.023442,-0.016967,-0.00046316,0.0021557,0.00096362,-0.012289,-0.017745,-0.0097948
0.0015512,-0.012416,-0.0051276,0.0035232,0.003861,0.0048508,0.0046346,-0.0027899,0.0050887
-0.008361,-0.0098463,-0.013786,0.0069045,0.0026955,0.0084894,0.00071622,-0.00017034,0.0016186
-0.0042937,-0.0074106,-0.013389,0.018422,-0.0029299,0.013294,0.0034132,0.0041571,-0.0036802
-0.0036031,0.010035,-0.0093434,-0.0035796,-0.0052345,-0.016692,-0.0071872,0.016999,0.0025163
0.014828,0.010682,-0.027218,-0.0098286,-0.00062612,-0.024721,-0.031312,-0.0041784,0.0098951
0.011285,0.0065389,-0.0079266,-0.0037959,0.0052202,-0.0087194,-0.017357,-0.015205,0.0026684
0.016954,0.010372,-0.0085153,-0.022881,-0.0025712,-0.016762,-0.017532,-0.010491,0.0032486
0.0029038,-0.0078107,0.0014649,0.0073859,0.007736,0.0050686,-0.01196,-0.015778,0.0027827
0.0042519,-0.0014042,0.0076786,0.0033992,-0.0013086,0.0011776,-0.0092501,-0.010579,-0.0015683
-0.0033023,0.0043713,0.0057817,0.011678,-0.00017972,0.012959,-0.0082349,-0.0036916,-0.0009921
-0.018978,-0.0068985,0.0020391,0.020361,0.0014607,0.036803,-0.0041896,-0.0077176,-0.014598
-0.012036,0.00764,0.0017436,0.0027492,0.0036296,0.027899,0.012738,0.022058,-0.0091276
0.0050159,-0.0029991,-0.020328,-0.0077357,0.000745,0.00046508,-0.0058859,0.024257,0.013146
0.004558,-0.0095911,-0.017352,-0.0057909,0.0031866,-0.010596,-0.0061878,0.012509,0.016984
-0.0053341,-0.020668,-0.017183,-0.00010849,0.014567,0.0033955,0.011946,0.014474,0.0039251
-0.0097948,-0.017745,-0.012289,0.00096362,0.0050401,-0.00046316,-0.016967,-0.023442,-0.0066602
0.0050887,-0.0027899,0.0046346,0.0048508,0.003314,0.0035232,-0.0051276,-0.012416,0.0015512
0.0016186,-0.00017034,0.00071622,0.0084894,-0.001753,0.0069045,-0.013786,-0.0098463,-0.008361
-0.0036802,0.0041571,0.0034132,0.013294,-0.0065983,0.018422,-0.013389,-0.0074106,-0.0042937
0.0025163,0.016999,-0.0071872,-0.016692,-0.011452,-0.0035796,-0.0093434,0.010035,-0.0036031
0.0098951,-0.0041784,-0.031312,-0.024721,-0.0034284,-0.0098286,-0.027218,0.010682,0.014828
0.0026684,-0.015205,-0.017357,-0.0087194,0.0028461,-0.0037959,-0.0079266,0.0065389,0.011285
0.0032486,-0.010491,-0.017532,-0.016762,-0.0018486,-0.022881,-0.0085153,0.010372,0.016954
